mean_s1_interval,std_s1_interval,mean_s2_interval,std_s2_interval,mean_systole,std_systole,mean_diastole,std_diastole,systole_rr_ratio,diastole_rr_ratio,systole_diastole_ratio,s1_rate_per_sec,s2_rate_per_sec,s1_rate_local,S1_band_1,S1_band_2,S1_band_3,S1_band_4,S1_band_5,S1_band_6,S1_band_7,S1_band_8,S1_band_9,Systole_band_1,Systole_band_2,Systole_band_3,Systole_band_4,Systole_band_5,Systole_band_6,Systole_band_7,Systole_band_8,Systole_band_9,S2_band_1,S2_band_2,S2_band_3,S2_band_4,S2_band_5,S2_band_6,S2_band_7,S2_band_8,S2_band_9,Diastole_band_1,Diastole_band_2,Diastole_band_3,Diastole_band_4,Diastole_band_5,Diastole_band_6,Diastole_band_7,Diastole_band_8,Diastole_band_9,filename,label
0.962384191771947,0.116525376298993,0.959676060900551,0.0795029120749651,0.445861678004535,0.0333966352734178,0.51354713313897,0.0943401854503717,0.46328865521327,0.533619668246446,0.868200111018595,1.00665970450771,1.00665970450771,1.18752692804825,0.0118056476345752,0.0275793596564405,0.0664795591282845,0.181258343938614,0.245104342933595,0.170808499092242,0.0655265880220776,0.00229779206239312,0.000319975598264145,0.00567212837001815,0.00929978711992565,0.00887443388226,0.0116516970263632,0.0196266746885852,0.0205067952055832,0.0251469485603164,0.00146992344255343,0.000544612418462027,0.00204479724732506,0.00268313665795766,0.00382223939310205,0.0030617641536184,0.0031892297501256,0.00796929164471758,0.00777366846397585,0.000203151323999593,1.75074817223198e-05,0.00383933780899833,0.00501248105976519,0.00678459191788983,0.0101914215429772,0.0136440563265519,0.0119933100051463,0.00913445302276986,0.000395550723528475,8.02006119201079e-05,201103140135,normal
0.877630385487528,0.0397841616098944,0.876632653061224,0.0607082907301859,0.33800957420005,0.031344434604585,0.539274376417234,0.0535465965692795,0.385138869151943,0.614466391928378,0.626785897831226,1.12304549338736,1.12304549338736,1.28186081362151,0.391582937299017,0.8607688855355,1.63897834928576,1.62405333253703,2.19197606233277,1.75969815219603,0.574861381571675,0.0207271278609837,0.00147309109642309,0.0485638574617619,0.130434848546195,0.186204847912192,0.291376511421726,0.263462265248911,0.31864732099869,0.236375709662664,0.00870739156383755,0.00188149092793358,0.0506204296145553,0.107265876176035,0.172461677682407,0.240121398158182,0.337308641860614,0.443952640775214,0.394738815289003,0.013504634782333,0.00160097619638266,0.0362295047693088,0.0982898886507846,0.137701976817184,0.18643620413831,0.219265170055617,0.221965584806046,0.163033127098236,0.0166515435837552,0.00849359092180836,201103140822,normal
0.863238095238095,0.106469265084208,0.835700680272109,0.0518099776045756,0.328526077097506,0.0824045940462322,0.53059410430839,0.0489121863853965,0.380574118438196,0.614655570966251,0.619166467229649,1.22222222222222,1.22222222222222,1.27427184466019,0.0559861364550494,0.0790872465624976,0.114654503316136,0.0937803095867865,0.0790317353813939,0.0988017301686805,0.0742473938067332,0.00308900295719902,0.000888732260336347,0.0186894535935164,0.0373895040121875,0.043427984738642,0.0475013444077936,0.058203054695512,0.0910084507510258,0.0866466008318413,0.00226710476238324,0.000482380175999672,0.088253466551909,0.194838402242534,0.207275665394609,0.203452861487928,0.348015861903347,0.450976483812539,0.258486613430111,0.00545168477089446,0.000435483543150657,0.0242950596417202,0.0429882572376155,0.0576502127799586,0.051379119391119,0.0716536438638804,0.09483300139093,0.0651682110599649,0.00409936173689954,0.00144757705298191,201103151912,normal
0.786102292768959,0.0174706084922895,0.782421768707483,0.018870951204567,0.277768707482993,0.00548903985230069,0.50465306122449,0.016580913452671,0.35334931603441,0.641968692709068,0.550415183867141,1.24523155377226,1.36975470914949,1.41344341739208,0.0126439813886941,0.0177910808704075,0.0269907655302992,0.064930357562732,0.10962722703834,0.13899180892422,0.12373593098522,0.00442427634925143,9.42611190249033e-05,0.00343846149033701,0.00304833352440302,0.00788445657505659,0.0177771951858975,0.0243540925773103,0.027427598489069,0.00997794391323852,0.00042209417221711,7.0642888043019e-05,0.0135629716553592,0.0263243625987471,0.100136247435137,0.354010483448985,0.808188089090449,1.37371572014631,1.26897157595714,0.028938782037534,0.000309513809537655,0.00362445882540761,0.00645720932187742,0.00960624525839024,0.0120399031200808,0.0124420295599295,0.0130435454788313,0.00940492979305755,0.0002108556045998,6.28505759917028e-05,201103170121,normal
0.607619047619048,0.0186658645145185,0.613006802721088,0.00812401751815139,0.252226757369614,0.0116653653285227,0.360780045351474,0.0114977569668765,0.415106732348112,0.59376026272578,0.699115044247787,1.44365805273117,1.7323896632774,2.05721003134796,0.0137764200746405,0.0139955344851752,0.0497087143334867,0.0386127045554711,0.0447684864602181,0.0401206340691577,0.033984994539154,0.000353511770116232,0.00010677772389905,0.00121719344898632,0.00166802994976983,0.00293218358875882,0.00421500054955168,0.0040064627533272,0.00545896831396286,0.00574078620726035,9.09921288958322e-05,1.76595537053124e-05,0.00327142195504074,0.00601987927340875,0.00743243837905697,0.0149052724003414,0.0167404855069872,0.0178187090532896,0.0088711704463907,0.00018836850910491,2.69633016093888e-05,0.00215500446925619,0.00291933122076597,0.0032180744477159,0.00435735414587877,0.00767090211762023,0.00929939248062969,0.00793031650460323,0.000234664369646101,5.13881977064831e-05,201103221214,normal
0.920685311161502,0.0687436515431999,0.912370874275636,0.0675611311644281,0.470486268581507,0.0613992876270473,0.446684807256236,0.0234274806814071,0.51101745936183,0.485165562913907,1.05328468964833,1.11111111111111,1.11111111111111,1.20683049641508,0.10781851787845,0.140797838327155,0.162958009912671,0.192298754489416,0.187436392601825,0.219116212017745,0.140714223112213,0.00368952112702206,0.000606236563294278,0.0758590099562234,0.1065217032946,0.164836779538373,0.287115562012227,0.23008507992676,0.304795626778373,0.244930082686536,0.00569931896529376,0.00159166188012705,0.107658873699312,0.138016885451527,0.186975972758746,0.235019524572542,0.191296876082364,0.260060643707144,0.139848653830597,0.00233243851674537,0.000406218495546654,0.085035700799954,0.110960782451946,0.156030492449849,0.274552352248705,0.180538257457039,0.248680040828358,0.212099684882135,0.00317563800279004,0.000411937540250736,201104122156,normal
0.732335600907029,0.0240441094512734,0.731637188208617,0.0149330619614769,0.280462585034014,0.0125892765440205,0.451174603174603,0.0182693740554384,0.382970027247956,0.616076294277929,0.621627598407784,1.30926191472875,1.44018810620163,1.51721575427297,0.0135356775341125,0.030764268248996,0.0751372389075291,0.117338732175042,0.107840090852556,0.0692734194795024,0.0374111213115225,0.000970084585833519,3.47842510299682e-05,0.00186230256546838,0.0028973707927607,0.00442887159531436,0.00565677873070573,0.00993356312295217,0.0123386830267852,0.0140220742522636,0.000555080964217107,1.7470822222034e-05,0.0140782840397873,0.0160219078659035,0.0240338305094766,0.0418889835223194,0.0807443894521649,0.123214077147758,0.063376020951327,0.000725696293663454,2.35224333150662e-05,0.0094706008542214,0.0120558538417529,0.0166878625893369,0.0290087015831591,0.0461033363613298,0.0596557573346934,0.0579549190207555,0.00457959362918981,0.000840623581381401,201104141251,normal
0.92265306122449,0.00935576049908475,0.923345930964979,0.0154818297729863,0.458624338624339,0.00885399695429885,0.46472159234064,0.0101231470178363,0.497071280526268,0.503679673184945,0.986879770992367,1,1.11111111111111,1.2193098871931,0.0622980200829358,0.145028610662088,0.250737530571214,0.441363183918323,0.706033614737493,0.392540849459625,0.14947223398636,0.00535888904302567,0.0015946394026911,0.0528194164789578,0.0735297795622715,0.180035132023012,0.58701195999439,0.817737607536763,0.806545447925806,0.432991566412481,0.00687764147267,0.00177809147303421,0.0639996875931227,0.154932791919445,0.224537663954599,0.411715786421393,0.657443093108524,0.350686281254424,0.165074192946281,0.00403054124163334,0.00158798591589366,0.0518558629797921,0.0859331642831269,0.209908164979406,0.596011009249782,0.769794953067177,0.771547063940186,0.422643253634272,0.00585674705359095,0.000859077399646135,201105011626,normal
1.14340136054422,0.134312721811063,1.14390022675737,0.13011555534766,0.333670229996761,0.00511533379706343,0.809493575207861,0.13231100707769,0.291822488157567,0.707969749854567,0.412196267167508,0.875305165916689,0.875305165916689,1.02034745359353,1.00132942957559,1.14920200469241,0.973721646914958,0.663559617680573,0.549153451445581,0.259961129509404,0.111454882321359,0.00368150092812514,0.00091413758454165,0.193750412490563,0.35415030638902,0.346100905284811,0.336086970250015,0.389975594342641,0.292240795147518,0.167977973773131,0.00671262114419395,0.0028100781189185,0.415129603561419,0.472946002220528,0.732825398996538,0.539976505610133,0.401415220824706,0.332546946497991,0.102959676089915,0.00578855399919136,0.00273618411354236,0.10086335861015,0.104386125753726,0.106947118202652,0.131504575195796,0.142476628692769,0.0908706781394124,0.0489196130771774,0.00419186760393756,0.00250346360967507,201105021654,normal
0.581107871720117,0.0145256972951656,0.585934996220711,0.0340786328694101,0.220299319727891,0.0130372309583211,0.365635676492819,0.0250055674842793,0.379102281089036,0.629204480418608,0.602510460251046,1.66666666666667,1.77777777777778,1.84376881396749,0.0562338426626535,0.0647757122743301,0.172804803342156,0.204852496583086,0.25936289484881,0.23114210537307,0.201362575843261,0.00551518110105972,0.000815271128836065,0.0133074199857414,0.0215156588011108,0.0283407131933525,0.0577542316380571,0.0939314943601777,0.0721872432970575,0.0666231293118107,0.00269030108588737,0.000675487177472257,0.0643294587218775,0.136025378377065,0.192948778743419,0.452865581884098,0.743468821943533,0.69831540977706,0.587780324555547,0.00864528354124305,0.000555350497801121,0.0197632462240186,0.033132046158178,0.0536644699726877,0.0806431952038861,0.125778376791876,0.122817329936608,0.122502508131337,0.00320634467480784,0.000811411657501903,201105021804,normal
0.774614512471655,0.0344426775555197,0.769029982363316,0.0376892607815583,0.329805996472663,0.00454792857575057,0.439223985890653,0.0359626067806989,0.425767902824738,0.567022665879533,0.750883392226148,1.19401458448653,1.32668287165171,1.45233529954187,0.0189547632729385,0.0250721386688215,0.0585621723101418,0.111898287572715,0.17449248557359,0.151904214363609,0.111072708408038,0.00215823946799572,0.000182891789742875,0.00844670661852791,0.00594093452855796,0.00841975814579531,0.0151424140832668,0.0217120563075005,0.0297626142852644,0.0237480952954551,0.000865271696426476,0.000130687608612559,0.0127128339968483,0.0147723513827124,0.0401952261108935,0.0785704942807681,0.215769425164935,0.180812942855067,0.0543932032056645,0.00112857323741975,0.000119434173025678,0.00701291975094358,0.0095887473040912,0.0131415735357533,0.021978514934558,0.0334179966479583,0.0377641345911142,0.039570486270676,0.00126033309284343,0.000195866067497205,201105151450,normal
0.789006802721089,0.0599569949558167,0.785049130763416,0.0484261812525584,0.290506424792139,0.0287888022516746,0.494542705971277,0.0482707306117148,0.368192547631091,0.626791434833923,0.587424344317417,1.20875456252313,1.41021365627698,1.52089943440475,0.437609259349998,0.864183954038932,1.47064386958798,1.71272058933749,1.53039971866946,0.853774574944966,0.382766448120047,0.00973317636203074,0.00345018999089053,0.352015405948956,0.605004928641017,0.899165179195502,0.921140892745291,0.865901269094852,0.888890266527799,0.280341339279833,0.00566906061208722,0.00161372187455136,0.495401493703366,0.915329640070309,2.12029091784219,2.45963086525168,2.23860347060776,1.83571568693516,0.505269030080187,0.00771193066707401,0.00249330198719511,0.337781314118142,0.824508737873487,0.913845897716518,0.894218918380048,0.893244832325712,0.551127817652969,0.241275067778796,0.0125839257167088,0.00772840159570715,201106111136,normal
0.605,0.00854857668539655,0.605956160241874,0.0161651128531713,0.245442176870748,0.0184984542762022,0.360513983371126,0.014215498896737,0.405689548546691,0.595890881605167,0.680811808118081,1.5654087653425,1.73934307260278,1.8595041322314,0.0532534390366968,0.0659102966935422,0.10344735473108,0.218507133097525,0.198527165368038,0.18083571553348,0.0785690578386493,0.00276811519709776,0.000998857411123483,0.0143311429696067,0.0203902005206902,0.0285936893542789,0.057571824017522,0.0521647864161374,0.0616020868663342,0.0337509846513896,0.00189280262499839,0.00095001212913911,0.0432267801112019,0.171533717307819,0.334030083417956,0.42458918349779,0.497857326735523,0.350832555840343,0.253483789422448,0.00546097712146908,0.000854490789750496,0.0182638261659357,0.0368890733605316,0.0993120944128053,0.125475273699844,0.133664870471947,0.184985521590868,0.120501618100073,0.00535148583626812,0.000699980542042783,201106141148,normal
0.833979591836735,0.0101390361071375,0.835102040816327,0.011506411659082,0.312179390274628,0.00374795780394339,0.522922650541698,0.00988264474915442,0.374324975491418,0.627020919528771,0.596989612041552,1.15806458201426,1.28673842446028,1.34895387250704,0.0093936092754024,0.0123483307773701,0.0459456186948082,0.0459612670154676,0.0650972854649567,0.110570985706948,0.115534162493209,0.00369376689273143,0.00011674233360907,0.00953894247209676,0.0110624416308158,0.0135535932050161,0.0160659531509278,0.0192021359879046,0.0278325832539738,0.0202884978957987,0.000623419875892758,0.000192293418698453,0.368822534664706,0.427818115247138,0.520078748134612,0.605538803720784,0.452617738687913,0.324547741343111,0.422452314249853,0.0598802749036917,0.000213980558846747,0.00223554233255811,0.0027345410209235,0.00407803849398962,0.00539204197448866,0.00708067651394584,0.0101618027060903,0.00836983379205522,0.000414436618401603,0.00016004365563365,201106151236,normal
0.76625850340136,0.0395753221676985,0.770534499514091,0.0373215693529666,0.297074829931973,0.0133620602458305,0.471927437641723,0.0370864895759221,0.3876953125,0.615885416666667,0.629492600422833,1.36761678819384,1.36761678819384,1.49147727272727,3.86373042723908,2.09918058357602,0.75355737766059,0.894651934058979,0.81759951943079,0.335498040453609,0.0818048209519594,0.00430265882912324,0.00199314087197056,0.356007795092782,0.370609959799687,0.333547508360673,0.155107530875029,0.123347821417501,0.0541783741922558,0.0300430373780079,0.00230358152800833,0.0013500713560267,2.16285596899744,1.50287321845295,0.662395738660844,0.298920069897693,0.529445618024581,0.278710052900611,0.0429989953647873,0.00277968482335949,0.00115299928319884,0.371862214051952,0.390849892648026,0.264909181215464,0.181616484582423,0.165063907801737,0.0866149166514879,0.0513689098089081,0.00466004943571733,0.00308087427101504,201106210943,normal
0.751666666666667,0.055748000381838,0.754285714285714,0.0465712384472746,0.283688586545729,0.0233829402445057,0.470597127739985,0.0453940842909208,0.377412753719374,0.626071566838117,0.602826855123674,1.28520220320378,1.4280024480042,1.49667405764967,1.8861929531591,1.40272334135066,0.691843842702153,0.566315813768865,0.418537511215812,0.217219572843326,0.0906736771216371,0.00319829957393359,0.00207103805199039,0.169024857319562,0.126467319714896,0.102083216027275,0.0640717811016958,0.0551172484003512,0.0431144505776261,0.0186945124838006,0.00234306041092872,0.00160790916755382,0.563233072695059,0.528380058240022,0.317279443908414,0.167504128067707,0.151526514120841,0.109630748350214,0.0199178983921116,0.0022901347108394,0.00157027660650955,0.262189261436222,0.217816454239579,0.133754756900511,0.0988512750065648,0.0687649090514821,0.0548431095572769,0.0322173787138583,0.00325381541858433,0.00251473359064802,201106221418,normal
0.826222222222222,0.0221978959926133,0.825823129251701,0.0173071349837141,0.321360544217687,0.00579122518016399,0.50485260770975,0.0178107581229271,0.388951707633027,0.611037314334018,0.636543298598635,1.22222222222222,1.22222222222222,1.33136094674556,0.0645857288801323,0.399457838043693,1.34568215000923,1.075552849649,0.39926196328523,0.684924876000415,0.186493109865371,0.00358172252765997,0.00147304241078262,0.0223054005337043,0.0327155055332898,0.0579367207104738,0.100106624471238,0.124252084542635,0.175764133712689,0.110863135922043,0.00258841579645006,0.000559456377161389,0.0360076569644105,0.377468393812431,0.542938312117374,0.789207229814167,0.879044036513928,1.27125450092138,0.88383590898533,0.00986321514257192,0.000476990347075066,0.027740188966222,0.0361075436588047,0.0615647451481363,0.0986259292814918,0.14017584391125,0.136605823261137,0.101065561220157,0.0051296196956288,0.00275275435382439,201106221450,normal
0.818764172335601,0.000516375588623637,0.81880574452003,0.000498866213152075,0.317278911564626,0.000498866213151983,0.501526832955404,0.000498866213151927,0.387509520182788,0.612541254125412,0.632625994694961,1.13413609633156,1.26015121814618,1.37402201758637,6.07039064437081,4.05392847085844,0.555589512383627,0.268592633355426,0.515306562562312,0.134233679193766,0.118332628532169,0.00225788397653229,0.00151328378818787,0.0711384642855367,0.0780233209268363,0.0461846532686205,0.0303631627475421,0.0377144183445184,0.0249407267699422,0.0185891253992932,0.000915921354656384,0.000445912090632859,1.85786303089638,1.4929794123533,0.638550347842919,0.200669723175032,0.173499028615961,0.0839665402337205,0.0500749901230724,0.000918161900707488,0.000559004153682917,0.0740172146100735,0.0957781205792479,0.065169384178095,0.0327353336901986,0.0639473597593759,0.0339046689888726,0.0228310952982941,0.00202532505192168,0.00137924472159332,201108011112,normal
1.023530936184,0.00037710741071228,1.02350718065004,0.000407322557378811,0.34421768707483,3.06570352914461e-16,0.679313249109167,0.000377107410712259,0.336304135914218,0.663695864085782,0.506714225765841,1.00812097451694,0.882105852702324,1.11658290184958,1.37178505131082,1.02117053808586,0.123962300784806,0.0620041828710991,0.115939750867318,0.052684038713348,0.0234400240751257,0.00123539392519681,0.000822121416206772,0.0534687186746792,0.0757394520112417,0.0488345970984645,0.0373982383195135,0.0440446812207744,0.0325767586499661,0.0185203879338596,0.00204703224444356,0.00150173294313818,3.72055068909432,2.33024587265377,0.815143742132843,0.217845535616784,0.220054622713423,0.107785146480802,0.109389184841784,0.00234952077521309,0.00168888758215126,0.0406662429143887,0.0915251704217112,0.0647549699557538,0.0317502167723919,0.0416983557279729,0.025664228618065,0.0182193090333831,0.00259180308461632,0.00156980251025541,201108011114,normal
0.81880574452003,0.000498866213151742,0.81880574452003,0.000498866213151863,0.318498362307886,0.000439958645830825,0.500362811791383,0.000525851160420999,0.388979149742756,0.611088545897644,0.63653483992467,1.26015121814618,1.26015121814618,1.35698988257883,1.14473604062104,0.805614857854198,0.150126224822354,0.0500707927107476,0.0623061720548634,0.0396515026515887,0.0188966858521164,0.00307663840577177,0.00242182831132091,0.0581156576547207,0.099787746520277,0.0450608159026166,0.0290819022887128,0.0502157434956552,0.0303726125562658,0.0154627648561445,0.00200139621567476,0.00146708966333293,4.13723219541588,2.76791135471569,1.08049850721368,0.31460701064688,0.295786580573071,0.158824067559515,0.13996552709048,0.0027242621172574,0.00168313619508875,0.0688508143104892,0.105109841826346,0.0676912207775666,0.0316514971347059,0.0641208508418508,0.0325840445950317,0.0227881990880509,0.00301112783609748,0.00207625161039809,201108011115,normal
